Sleep_Current,Motor_Peak_Current,
2.463379771620E-05,0.460299454,OK
2.298614517059E-05,0.468607282,OK
3.042554605829E-05,0.4522911,Retry:PMC_DIN_WAIT_FOR_STATUS
2.333564722587E-05,0.460093496,Retry:KEYS TEST
2.468372658125E-05,0.479089917,OK
2.368514928087E-05,0.457123423,OK
2.723009869729E-05,0.466682171,OK
2.458386885094E-05,0.466929568,OK
2.668088118210E-05,0.454804873,OK
2.653109458701E-05,0.461978615,OK
2.922725329789E-05,0.457230671,OK
2.767945848243E-05,0.447118462,OK
2.203749673511E-05,0.462428824,OK
2.503322863646E-05,0.455343207,OK
2.503322863646E-05,0.455343207,UNLOCK POSITION CONFIRMATION Error; (1)
2.847832032273E-05,0.470521109,OK
2.673081004712E-05,0.458107623,OK
2.268657198021E-05,0.442850687,OK
2.832853372727E-05,0.476008352,OK
2.578216161174E-05,0.472297633,Retry:KEYS TEST
2.508315750128E-05,0.483382061,OK
2.678073891177E-05,0.479254189,OK
2.777931621244E-05,0.451743803,OK
3.127433676342E-05,0.450601055,OK
2.473365544639E-05,0.459534245,TEST KEYS Error Keys Found = 0
2.693052550712E-05,0.469552388,Retry:PMC_DIN_WAIT_FOR_STATUS
2.323578949556E-05,0.470163119,OK
2.393479360524E-05,0.504870592,OK
2.857817805239E-05,0.466701347,OK
2.413450906606E-05,0.469499613,OK
2.668088118169E-05,0.486256073,OK
3.042554605821E-05,0.43658076,OK
2.882782237773E-05,0.478802227,OK
2.867803578265E-05,0.463428701,OK
2.518301523147E-05,0.43588905,OK
2.558244615162E-05,0.446259437,TEST KEYS Error Keys Found = 0
2.428429566115E-05,0.473237793,OK
2.877789351268E-05,0.471968951,OK
2.528287296156E-05,0.478197238,OK
2.618159253160E-05,0.468997228,OK
2.483351317609E-05,0.472304871,OK
2.478358431138E-05,0.448432642,OK
2.563237501658E-05,0.473082469,OK
2.757960075235E-05,0.461238718,Retry:KEYS TEST
3.641700986023E-05,0.443407047,OK
2.393479360599E-05,0.464296016,OK
2.688059664206E-05,0.449468716,OK
2.718016983222E-05,0.459425896,OK
2.423436679619E-05,0.450613588,OK
2.638130799182E-05,0.469387623,OK
2.388486474098E-05,0.452903782,OK
2.688059664207E-05,0.480247619,OK
2.742981415725E-05,0.479576624,OK
2.827860486267E-05,0.458472703,OK
2.643123685665E-05,0.459833667,OK
2.463379771619E-05,0.44503208,OK
2.558244615158E-05,0.448033264,Retry:PMC_DIN_WAIT_FOR_STATUS
2.493337090633E-05,0.467842121,OK
2.732995642724E-05,0.441115573,OK
2.882782237777E-05,0.466198961,OK
3.102469243837E-05,0.448815101,OK
2.942696875793E-05,0.463116648,OK
2.423436679620E-05,0.467795187,OK
2.767945848234E-05,0.53838648,OK
2.603180593642E-05,0.441405102,Retry:KEYS TEST
2.493337090617E-05,0.467704418,OK
2.693052550704E-05,0.476257996,OK
3.072511924850E-05,0.473849024,OK
2.897760897290E-05,0.479815235,OK
2.508315750139E-05,0.48405825,OK
2.573223274665E-05,0.470419108,OK
2.742981415733E-05,0.46412372,OK
2.513308636648E-05,0.460002479,OK
2.643123685688E-05,0.449405208,OK
2.328571836078E-05,0.478404445,OK
2.852824918772E-05,0.475844237,OK
2.538273069163E-05,0.480175972,OK
2.932711102790E-05,0.466219479,OK
2.593194820674E-05,0.468469833,OK
2.623152139680E-05,0.47003825,OK
2.438415339124E-05,0.488522398,OK
2.528287296145E-05,0.455503727,OK
2.613166366660E-05,0.458838134,OK
2.678073891208E-05,0.444571839,OK
2.673081004686E-05,0.453352698,OK
2.478358431130E-05,0.507537898,OK
2.503322863649E-05,0.466483753,OK
2.558244615165E-05,0.451339307,OK
2.423436679600E-05,0.447153211,Retry:PMC_DIN_WAIT_FOR_STATUS
2.762952961717E-05,0.474473834,OK
2.752967188728E-05,0.474682987,OK
2.752967188723E-05,0.452142024,OK
3.177362541372E-05,0.442011282,OK
2.628145026190E-05,0.466110834,OK
2.603180593677E-05,0.501210698,OK
2.553251728653E-05,0.485055379,OK
2.897760897281E-05,0.454186203,Retry:PMC_DIN_WAIT_FOR_STATUS
2.443408225619E-05,0.477618211,OK
2.747974302204E-05,0.484729643,OK
2.807888940255E-05,0.465709558,OK
2.618159253176E-05,0.47684951,OK
2.533280182648E-05,0.465140721,OK
2.533280182655E-05,0.467012951,OK
2.742981415674E-05,0.458286918,OK
2.742981415674E-05,0.458286918,UNLOCK POSITION CONFIRMATION Error; (1)
2.742981415674E-05,0.458286918,UNLOCK POSITION CONFIRMATION Error; (1)
2.742981415674E-05,0.458286918,UNLOCK POSITION CONFIRMATION Error; (1)
2.323578949572E-05,0.484299854,OK
2.688059664216E-05,0.498253454,UNLOCK POSITION CONFIRMATION Error; (1)
2.443408225552E-05,0.47018464,OK
2.678073891135E-05,0.48021292,OK
2.448401112118E-05,0.465290003,OK
2.708031210206E-05,0.486232704,OK
2.463379771633E-05,0.542556601,OK
2.688059664209E-05,0.472253344,OK
2.593194820682E-05,0.458728389,OK
2.817874713260E-05,0.457231271,OK
2.493337090625E-05,0.48662365,OK
2.638130799143E-05,0.469477496,OK
2.503322863639E-05,0.46127807,OK
2.428429566122E-05,0.481846545,OK
2.378500701100E-05,0.463386218,OK
2.852824918772E-05,0.471206933,OK
2.513308636651E-05,0.473281133,OK
2.708031210210E-05,0.439964799,OK
2.603180593633E-05,0.47928709,OK
2.962668421811E-05,0.47917989,OK
2.752967188728E-05,0.474688329,OK
2.523294409638E-05,0.473649908,OK
2.723009869722E-05,0.461611287,OK
2.777931621249E-05,0.465135829,OK
2.578216161148E-05,0.471222711,OK
2.448401112127E-05,0.473721007,OK
2.363522041587E-05,0.45904354,OK
2.747974302232E-05,0.457396939,OK
2.393479360583E-05,0.468197216,OK
2.513308636650E-05,0.489320711,OK
2.683066777705E-05,0.460852966,OK
2.688059664218E-05,0.480537208,OK
2.807888940261E-05,0.468980352,OK
2.518301523152E-05,0.473794104,OK
3.117447903350E-05,0.478591433,OK
2.578216161173E-05,0.45538715,OK
2.693052550716E-05,0.506517899,UNLOCK POSITION CONFIRMATION Error; (1)
2.628145026196E-05,0.443152256,OK
2.628145026196E-05,0.443152256,UNLOCK POSITION CONFIRMATION Error; (1)
2.473365544623E-05,0.459892234,OK
2.608173480172E-05,0.46818074,OK
2.628145026177E-05,0.460606766,OK
2.668088118201E-05,0.482986672,OK
2.578216161177E-05,0.475718318,OK
2.822867599754E-05,0.454354517,OK
2.713024096721E-05,0.520539008,OK
2.478358431139E-05,0.472477125,OK
2.648116572198E-05,0.478347378,OK
2.608173480188E-05,0.50260861,OK
3.451971298966E-05,0.455411164,OK
2.742981415734E-05,0.464432423,OK
2.433422452624E-05,0.477903156,OK
2.678073891210E-05,0.450932633,OK
2.638130799197E-05,0.463348965,OK
3.217305633384E-05,0.466897318,OK
2.832853372757E-05,0.468445263,OK
2.353536268586E-05,0.464516055,OK
2.623152139690E-05,0.450327845,OK
2.353536268592E-05,0.486249081,OK
2.333564722584E-05,0.465429304,OK
2.827860486248E-05,0.481257583,OK
2.528287296133E-05,0.496965736,OK
2.708031210223E-05,0.468270614,OK
2.643123685702E-05,0.450439687,OK
2.742981415735E-05,0.469660383,OK
2.453393998629E-05,0.508007631,OK
2.608173480188E-05,0.47562215,OK
2.463379771621E-05,0.454145211,UNLOCK POSITION CONFIRMATION Error; (1)
2.902753783775E-05,0.477270205,OK
2.708031210223E-05,0.451750369,Retry:KEYS TEST
2.578216161177E-05,0.456182563,OK
2.558244615171E-05,0.462078972,OK
2.762952961737E-05,0.453342903,OK
2.668088118205E-05,0.480105372,OK
2.802896053753E-05,0.49153601,OK
2.668088118197E-05,0.466505876,OK
2.772938734748E-05,0.450433144,OK
2.538273069157E-05,0.475863757,OK
3.012597286824E-05,0.469873884,TEST KEYS Error Keys Found = 0
2.782924507751E-05,0.478462611,OK
2.243692765515E-05,0.482658989,OK
2.708031210176E-05,0.481831217,OK
2.453393998620E-05,0.482353773,Retry:KEYS TEST
2.428429566122E-05,0.482112716,OK
2.523294409649E-05,0.521938818,OK
2.782924507716E-05,0.466165406,OK
2.453393998615E-05,0.470450609,Retry:PMC_DIN_WAIT_FOR_STATUS
2.713024096726E-05,0.465067718,OK
2.493337090630E-05,0.464590301,OK
2.538273069143E-05,0.46626781,OK
2.453393998614E-05,0.448195833,TEST KEYS Error Keys Found = 0
2.817874713240E-05,0.463900379,TEST KEYS Error Keys Found = 8
2.787917394243E-05,0.454838375,OK
2.643123685697E-05,0.478691134,OK
2.543265955658E-05,0.486273447,OK
3.087490584354E-05,0.468925029,OK
2.483351317619E-05,0.475229061,OK
2.568230388172E-05,0.478763732,OK
2.488344204134E-05,0.480893351,OK
2.613166366629E-05,0.459788083,OK
2.613166366639E-05,0.465833231,OK
2.558244615169E-05,0.438984243,OK
2.782924507710E-05,0.459667254,OK
2.708031210208E-05,0.468232465,TEST KEYS Error Keys Found = 4
2.887775124281E-05,0.478037015,Retry:PMC_DIN_WAIT_FOR_STATUS
2.613166366686E-05,0.518542497,Retry:PMC_DIN_WAIT_FOR_STATUS
2.807888940257E-05,0.48024098,OK
2.812881826756E-05,0.461507484,OK
3.192341200887E-05,0.471225506,OK
2.563237501655E-05,0.479394884,OK
2.543265955662E-05,0.475345444,OK
2.708031210214E-05,0.451937802,OK
2.867803578275E-05,0.465829289,OK
2.782924507747E-05,0.436163256,OK
2.827860486263E-05,0.436464378,OK
2.892768010779E-05,0.499942852,Retry:KEYS TEST
2.623152139673E-05,0.478240328,OK
2.668088118198E-05,0.464688059,OK
2.548258842144E-05,0.482951722,UNLOCK POSITION CONFIRMATION Error; (1)
2.413450906573E-05,0.476783098,OK
2.518301523131E-05,0.466891623,OK
2.777931621198E-05,0.443468958,OK
2.493337090640E-05,0.482968748,OK
2.663095231688E-05,0.482896052,OK
2.288628744057E-05,0.469344632,OK
2.358529155066E-05,0.482216318,OK
2.648116572203E-05,0.477348795,OK
2.892768010790E-05,0.467305141,OK
2.967661308282E-05,0.465655682,OK
2.473365544610E-05,0.462000543,OK
2.428429566122E-05,0.468800506,OK
2.628145026188E-05,0.554904997,OK
2.348543382087E-05,0.456516339,OK
2.588201934172E-05,0.453128212,OK
2.523294409623E-05,0.458499264,OK
2.538273069137E-05,0.481134058,OK
2.548258842165E-05,0.479705042,OK
2.568230388151E-05,0.465058132,OK
2.782924507718E-05,0.445825701,OK
2.568230388173E-05,0.443834487,OK
3.042554605812E-05,0.456038133,OK
2.533280182638E-05,0.479375963,OK
2.782924507742E-05,0.486876688,OK
2.568230388136E-05,0.456963708,OK
3.077504811343E-05,0.470961732,OK
3.312170476881E-05,0.471070679,OK
2.852824918721E-05,0.468498636,OK
2.718016983226E-05,0.463364797,OK
2.947689762284E-05,0.478843718,OK
2.568230388166E-05,0.471844525,OK
2.852824918774E-05,0.450756445,OK
2.693052550705E-05,0.48729769,OK
2.493337090642E-05,0.450972776,Retry:PMC_DIN_WAIT_FOR_STATUS
3.207319860395E-05,0.474744151,OK
2.513308636594E-05,0.457192525,Retry:PMC_DIN_WAIT_FOR_STATUS
2.448401112112E-05,0.467669216,OK
2.498329977128E-05,0.462548953,OK
2.578216161160E-05,0.483514274,OK
2.508315750150E-05,0.476518626,OK
2.827860486255E-05,0.468302916,OK
2.443408225626E-05,0.449477058,OK
2.553251728656E-05,0.458514843,OK
2.847832032253E-05,0.472384157,OK
3.007604400321E-05,0.462758106,OK
2.293621630548E-05,0.463045252,OK
2.388486474071E-05,0.465366693,Retry:PMC_DIN_WAIT_FOR_STATUS
2.673081004711E-05,0.477671335,OK
2.737988529223E-05,0.445367953,OK
2.478358431135E-05,0.470644682,OK
2.478358431135E-05,0.470644682,UNLOCK POSITION CONFIRMATION Error; (1)
2.558244615160E-05,0.459068867,OK
3.012597286820E-05,0.453016584,OK
2.688059664216E-05,0.477677676,Retry:PMC_DIN_WAIT_FOR_STATUS
2.553251728658E-05,0.451709533,TEST KEYS Error Keys Found = 0
2.618159253153E-05,0.484821662,OK
2.618159253179E-05,0.450050001,OK
2.428429566090E-05,0.468001696,OK
2.862810691772E-05,0.456328058,OK
2.638130799194E-05,0.448367935,TEST KEYS Error Keys Found = 0
2.713024096725E-05,0.472697613,TEST KEYS Error Keys Found = 0
2.423436679618E-05,0.460382186,OK
2.533280182662E-05,0.453333367,OK
2.433422452624E-05,0.463776705,OK
2.463379771627E-05,0.477397526,OK
2.518301523121E-05,0.462518998,OK
2.762952961740E-05,0.477428332,OK
2.523294409632E-05,0.447775626,TEST KEYS Error Keys Found = 2
2.548258842158E-05,0.477232409,OK
2.633137912697E-05,0.467265047,Retry:KEYS TEST
2.308600290076E-05,0.446931542,OK
2.463379771630E-05,0.48881618,OK
2.533280182618E-05,0.449116718,OK
2.792910280753E-05,0.458293159,Retry:PMC_DIN_WAIT_FOR_STATUS
2.952682648805E-05,0.473297012,OK
2.323578949564E-05,0.466829612,OK
2.628145026177E-05,0.467549688,OK
2.857817805276E-05,0.464113928,OK
2.713024096708E-05,0.466434824,OK
2.518301523095E-05,0.477272253,OK
2.388486474105E-05,0.458229299,OK
2.583209047673E-05,0.48305902,OK
2.852824918771E-05,0.477522198,OK
2.603180593655E-05,0.461642792,OK
2.917732443258E-05,0.460320324,OK
2.613166366687E-05,0.466450005,OK
2.628145026189E-05,0.479343207,OK
2.872796464757E-05,0.467722241,OK
2.578216161173E-05,0.459159676,OK
2.762952961734E-05,0.467267889,Retry:PMC_DIN_WAIT_FOR_STATUS
2.388486474105E-05,0.535270212,TEST KEYS Error Keys Found = 8
2.348543382080E-05,0.55406549,OK
2.698045437222E-05,0.452130278,OK
2.563237501671E-05,0.475316135,TEST KEYS Error Keys Found = 4
2.563237501671E-05,0.475316135,UNLOCK POSITION CONFIRMATION Error; (1)
2.802896053750E-05,0.474116847,OK
2.568230388115E-05,0.475984285,OK
2.493337090635E-05,0.466789769,UNLOCK POSITION CONFIRMATION Error; (1)
2.698045437218E-05,0.447218838,OK
2.668088118187E-05,0.481035898,OK
2.558244615166E-05,0.481450308,OK
2.832853372739E-05,0.470473926,Retry:PMC_DIN_WAIT_FOR_STATUS
2.528287296159E-05,0.483093521,UNLOCK POSITION CONFIRMATION Error; (1)
2.847832032255E-05,0.481787229,OK
3.072511924847E-05,0.5494511,OK
2.583209047675E-05,0.468509472,OK
2.673081004689E-05,0.474777756,Retry:PMC_DIN_WAIT_FOR_STATUS
3.187348314339E-05,0.47997291,OK
2.872796464778E-05,0.488771144,OK
2.573223274676E-05,0.453808941,OK
2.618159253179E-05,0.494059721,OK
2.932711102803E-05,0.450968783,OK
2.478358431130E-05,0.517578519,OK
2.822867599766E-05,0.479779535,Retry:PMC_DIN_WAIT_FOR_STATUS
2.822867599766E-05,0.479779535,UNLOCK POSITION CONFIRMATION Error; (1)
2.718016983223E-05,0.54773479,OK
2.348543382089E-05,0.444198221,OK
2.563237501669E-05,0.4644503,OK
2.438415339122E-05,0.476602606,OK
2.817874713254E-05,0.465091386,OK
2.842839145765E-05,0.478445637,OK
2.638130799150E-05,0.468610927,OK
2.433422452623E-05,0.500457769,OK
2.538273069148E-05,0.473398265,OK
2.433422452604E-05,0.45382981,OK
2.673081004684E-05,0.483862179,OK
2.563237501660E-05,0.441424665,OK
2.503322863644E-05,0.435320902,OK
2.972654194809E-05,0.468453952,OK
2.553251728667E-05,0.450195384,OK
2.653109458694E-05,0.451403716,OK
2.593194820683E-05,0.464741583,OK
2.802896053722E-05,0.491693386,Retry:PMC_DIN_WAIT_FOR_STATUS
2.518301523141E-05,0.448864346,OK
2.857817805260E-05,0.436903563,OK
2.513308636640E-05,0.453642337,OK
2.708031210203E-05,0.464240576,OK
2.737988529233E-05,0.48232307,OK
2.488344204144E-05,0.4713785,OK
2.992625740769E-05,0.452916482,OK
2.408458020109E-05,0.447574863,OK
2.323578949558E-05,0.481267969,OK
2.358529155084E-05,0.472349258,OK
2.503322863647E-05,0.46354026,OK
2.732995642717E-05,0.535942558,OK
2.747974302237E-05,0.445991417,Retry:KEYS TEST
2.613166366684E-05,0.453480165,OK
2.528287296151E-05,0.474383063,OK
2.603180593686E-05,0.517715024,OK
2.912739556780E-05,0.476752993,OK
2.648116572196E-05,0.481057517,OK
2.648116572196E-05,0.469443392,LOCK POSITION CONFIRMATION Error; (0)
2.478358431135E-05,0.464288827,OK
2.333564722584E-05,0.454165733,OK
3.292198930895E-05,0.462597285,OK
2.573223274666E-05,0.4691573,OK
2.588201934182E-05,0.46420335,OK
2.553251728663E-05,0.471867592,OK
2.897760897290E-05,0.45570869,OK
2.563237501655E-05,0.426025734,OK
2.513308636626E-05,0.481140599,OK
2.618159253168E-05,0.449127304,OK
2.413450906610E-05,0.456781722,OK
2.658102345190E-05,0.464243602,OK
3.262241611898E-05,0.502264004,OK
2.668088118193E-05,0.467686544,OK
2.752967188739E-05,0.496633511,OK
2.468372658102E-05,0.456103978,OK
2.368514928090E-05,0.49048701,TEST KEYS Error Keys Found = 0
2.648116572165E-05,0.458317925,OK
2.757960075231E-05,0.4484971,Retry:PMC_DIN_WAIT_FOR_STATUS
2.837846259266E-05,0.463080897,OK
2.723009869728E-05,0.456736577,OK
2.428429566097E-05,0.441819054,OK
2.363522041593E-05,0.481820582,OK
3.272227384916E-05,0.453537379,OK
2.338557609088E-05,0.498607053,OK
2.927718216302E-05,0.466665395,OK
2.433422452623E-05,0.446173156,OK
2.498329977147E-05,0.493575262,OK
2.847832032261E-05,0.438057009,OK
2.997618627322E-05,0.487781704,OK
2.563237501668E-05,0.46267348,OK
2.543265955665E-05,0.483484167,OK
2.428429566113E-05,0.498530661,OK
2.478358431141E-05,0.458182966,OK
2.358529155095E-05,0.481072448,OK
2.418443793087E-05,0.462090659,OK
2.288628744056E-05,0.448239767,OK
2.633137912655E-05,0.49525073,TEST KEYS Error Keys Found = 6
2.488344204144E-05,0.467150608,OK
2.513308636628E-05,0.466310801,OK
2.713024096714E-05,0.477335414,OK
2.348543382060E-05,0.44706464,OK
2.668088118204E-05,0.502578603,OK
2.772938734732E-05,0.500603765,OK
2.862810691765E-05,0.46300762,OK
2.583209047677E-05,0.467818157,OK
2.762952961733E-05,0.448144464,OK
2.428429566120E-05,0.479924931,OK
2.558244615168E-05,0.45881442,Retry:KEYS TEST
2.767945848237E-05,0.479318791,OK
2.688059664179E-05,0.469620241,OK
2.538273069155E-05,0.447353827,OK
2.603180593679E-05,0.460938744,OK
2.797903167252E-05,0.452480593,OK
2.797903167252E-05,0.46866675,OK
2.668088118210E-05,0.495670285,OK
2.618159253171E-05,0.497233408,OK
2.643123685646E-05,0.433278459,OK
2.658102345184E-05,0.476759133,OK
2.603180593680E-05,0.453868007,OK
2.573223274653E-05,0.467176171,OK
2.837846259271E-05,0.488858571,OK
2.603180593675E-05,0.458915324,TEST KEYS Error Keys Found = 0
2.742981415733E-05,0.472515371,Retry:KEYS TEST
2.458386885113E-05,0.453247538,OK
2.338557609045E-05,0.477079078,OK
2.603180593628E-05,0.427039591,OK
2.757960075216E-05,0.478705264,OK
2.638130799183E-05,0.491525676,OK
2.658102345182E-05,0.484378047,Retry:PMC_DIN_WAIT_FOR_STATUS
2.857817805262E-05,0.446507433,OK
2.957675535301E-05,0.459961585,OK
3.102469243826E-05,0.447466818,OK
2.433422452587E-05,0.483533848,OK
2.638130799199E-05,0.469970891,OK
2.488344204135E-05,0.500895099,OK
2.708031210208E-05,0.4857795,OK
2.877789351282E-05,0.47197449,OK
2.777931621203E-05,0.456618495,OK
2.862810691769E-05,0.480830247,OK
3.012597286812E-05,0.474661868,OK
2.777931621240E-05,0.469839778,OK
2.737988529229E-05,0.44809707,OK
3.446978412465E-05,0.440099301,OK
2.688059664181E-05,0.431285996,OK
2.907746670281E-05,0.498123241,OK
2.588201934181E-05,0.443775697,OK
2.802896053738E-05,0.42443355,TEST KEYS Error Keys Found = 2
2.757960075237E-05,0.447078669,OK
2.693052550708E-05,0.503019229,OK
2.942696875800E-05,0.49762081,OK
2.613166366671E-05,0.440913843,OK
2.508315750119E-05,0.47793696,OK
2.713024096691E-05,0.45831548,OK
2.458386885130E-05,0.469668922,OK
2.847832032260E-05,0.455952888,OK
2.513308636654E-05,0.458701131,OK
2.907746670267E-05,0.467943081,OK
2.598187707167E-05,0.471753405,OK
2.583209047660E-05,0.477143336,Retry:KEYS TEST
2.683066777714E-05,0.470567245,OK
2.568230388158E-05,0.473343194,Retry:PMC_DIN_WAIT_FOR_STATUS
2.618159253184E-05,0.454925053,TEST KEYS Error Keys Found = 4
2.408458020109E-05,0.495985282,OK
2.917732443297E-05,0.482577157,OK
2.902753783770E-05,0.509899007,OK
2.393479360609E-05,0.464700892,OK
2.393479360568E-05,0.466119422,OK
2.563237501666E-05,0.497756031,OK
2.698045437215E-05,0.467936587,OK
2.638130799198E-05,0.448249154,OK
2.578216161177E-05,0.439752395,OK
2.533280182652E-05,0.499362878,OK
2.223721219540E-05,0.464794208,OK
2.812881826739E-05,0.521210055,OK
2.732995642713E-05,0.450229645,OK
2.623152139626E-05,0.449064195,OK
2.548258842162E-05,0.479731609,OK
2.892768010779E-05,0.460651751,OK
3.082497697852E-05,0.476564412,OK
2.243692765521E-05,0.500287411,OK
2.408458020113E-05,0.449763848,OK
2.982639967791E-05,0.446848647,OK
2.503322863637E-05,0.470659315,OK
2.423436679601E-05,0.478602461,OK
2.732995642675E-05,0.509066627,OK
2.558244615156E-05,0.467120404,OK
2.458386885126E-05,0.467930245,OK
2.608173480168E-05,0.450568074,OK
2.608173480168E-05,0.450568074,UNLOCK POSITION CONFIRMATION Error; (1)
2.698045437214E-05,0.444838608,OK
2.388486474107E-05,0.470673146,OK
2.568230388165E-05,0.511764198,OK
2.548258842164E-05,0.504956178,OK
2.573223274655E-05,0.444178961,Retry:KEYS TEST
2.728002756207E-05,0.466812637,OK
2.573223274663E-05,0.462261661,OK
2.388486474099E-05,0.467012501,UNLOCK POSITION CONFIRMATION Error; (1)
2.538273069154E-05,0.481369975,UNLOCK POSITION CONFIRMATION Error; (1)
2.503322863642E-05,0.460459076,OK
2.243692765544E-05,0.473879682,OK
2.123863489457E-05,0.489797089,OK
2.698045437216E-05,0.464279691,OK
2.802896053746E-05,0.452846611,OK
2.543265955653E-05,0.443443742,OK
3.027575946328E-05,0.447666033,OK
2.782924507741E-05,0.473027892,OK
2.802896053758E-05,0.479399827,OK
2.563237501664E-05,0.475045223,OK
